ID,Text,Translate
TX_MS_BAL_020300_0000(0),"...And there we go. That should have you feeling 
better, ma'am.",
TX_MS_BAL_020300_0010(0),"Thank you, dearie.",
TX_MS_BAL_020300_0020(0),"Heh, don't mention it! And make sure to keep 
warm, okay?",
TX_MS_BAL_020300_0030(0),"I will. Thank heavens, I can finally go grape-
picking again!",
TX_MS_BAL_020300_0040(0),Grapes...?,
TX_MS_BAL_020300_0050(0),"Speaking of grapes, do you know where I could 
find myself a good bottle of wine?",
TX_MS_BAL_020300_0060(0),"I promised my new friend Miguel we'd share a 
toast, you see, and—",
TX_MS_BAL_020300_0070(0),...!,
TX_MS_BAL_020300_0080(0),"Is everything all right, ma'am?",
TX_MS_BAL_020300_0090(0),"You're friends with Miguel? That rotten, no-
good thief...?",
TX_MS_BAL_020300_0100(0),...Thief!?,
TX_MS_BAL_020300_0110(0),You heard me. And that's not all...,
TX_MS_BAL_020300_0120(0),Rumor even has it he killed a man...,
TX_MS_BAL_020300_0130(0),"I heard he slipped into one of the local estates, 
and when the butler found him, Miguel stabbed 
the poor man to death!",
TX_MS_BAL_020300_0140(0),"The local militia has been searching for him ever 
since, but they can't find hide nor hair of him.",
TX_MS_BAL_020300_0150(0),"He's a drifter and a vagrant. If you know what's 
best for you, you'll find yourself a new friend.",
TX_MS_BAL_020300_0160(0),......,
TX_MS_BAL_020305_0000(0),Hmph! I guess you're not as useless as you look.,
TX_MS_BAL_0203A0_0000(0),So we meet again.,
TX_MS_BAL_0203A0_0010(0),"Sorry, no time to chat. I have a patient waiting.",
TX_MS_BAL_0203A0_0020(0),"Heh... Surely you don't mean to save that 
scoundrel's life.",
TX_MS_BAL_0203A0_0030(0),So you knew.,
TX_MS_BAL_0203A0_0040(0),I did.,
TX_MS_BAL_0203A0_0050(0),"He claimed to be a humble farmer, but the 
dagger concealed beneath his cloak told me 
otherwise.",
TX_MS_BAL_0203A0_0060(0),"There was far more blood on him than that 
from his wound.",
TX_MS_BAL_0203A0_0070(0),"Nor did his nervous, flickering eyes do him any 
favors.",
TX_MS_BAL_0203A0_0080(0),"No, it was clear why he hadn't sought treatment 
for his wound. He's a man on the run.",
TX_MS_BAL_0203A0_0090(0),Still...,
TX_MS_BAL_0203A0_0100(0),"'Cause someone's a thief, that means you leave 
them to die?",
TX_MS_BAL_0203A0_0110(0),"I said it once, and I'll say it again. Some lives are 
worth saving...others, not so much.",
TX_MS_BAL_0203A0_0120(0),Bollocks!,
TX_MS_BAL_0203A0_0130(0),"We're apothecaries, not gods! It ain't our place 
to judge!",
TX_MS_BAL_0203A0_0140(0),"We have a duty to help anyone who needs us! 
Am I wrong?",
TX_MS_BAL_0203A0_0150(0),.........,
TX_MS_BAL_0203A0_0160(0),...Show me one of your tonics.,
TX_MS_BAL_0203A0_0170(0),Huh? Why should I do that?,
TX_MS_BAL_0203A0_0180(0),"Call it curiosity. I want to see your skills for 
myself.",
TX_MS_BAL_0203A0_0190(0),"Heh. Well, if you insist.
...Here. Lookin's free.",
TX_MS_BAL_0203A0_0200(0),"It is unrefined...but adequate. Made with talent 
and confidence.",
TX_MS_BAL_0203A0_0210(0),.........,
TX_MS_BAL_0203A0_0220(0),"Hear me, Alfyn.",
TX_MS_BAL_0203A0_0230(0),"I can see the passion in your eyes, so I'll not 
mince words.",
TX_MS_BAL_0203A0_0240(0),Let that man die.,
TX_MS_BAL_0203A0_0250(0),You can't—!,
TX_MS_BAL_0203A0_0260(0),"Before you act, ask yourself what it truly 
means to save a man's life...",
TX_MS_BAL_0203A0_0270(0),Especially the life of a killer.,
TX_MS_BAL_0203A0_0280(0),......,
TX_MS_BAL_0203B0_0000(0),(I should go back and check up on Miguel...),
TX_MS_BAL_020400_0000(0),"Heya, Miguel!",
TX_MS_BAL_020400_0010(0),Ungh... Urggghhh...,
TX_MS_BAL_020400_0020(0),"Alfyn, mate... Me wound... It stings somethin' 
terrible.",
TX_MS_BAL_020400_0030(0),Let me take a look.,
TX_MS_BAL_020400_0040(0),(Tarnation... It's worse than I thought.),
TX_MS_BAL_020400_0050(0),"(At this rate, his life is...)",
TX_MS_BAL_020400_0060(0),How's it look? Tell me I'm goin' t'survive...!,
TX_MS_BAL_020400_0070(0),"Er, yeah. I mean, you sure will! The sting's how 
you can tell the salve's working.",
TX_MS_BAL_020400_0080(0),I... I see...,
TX_MS_BAL_020400_0090(0),"(I'll just need to give you some stronger 
medicine.)",
TX_MS_BAL_020400_0100(0),"You just hold on, okay? We'll have you on your 
feet again in—",
TX_MS_BAL_020400_0110(0),"Before you act, ask yourself what it truly 
means to save a man's life...",
TX_MS_BAL_020400_0120(0),...Especially the life of a killer.,
TX_MS_BAL_020400_0130(0),......,
TX_MS_BAL_020400_0140(0),"What's the matter, Alfyn? Is it worse than ye 
thought?",
TX_MS_BAL_020400_0150(0),"I heard folks talking about ya, Miguel.",
TX_MS_BAL_020400_0160(0),Sayin' you're a thief...and a murderer.,
TX_MS_BAL_020400_0170(0),"M-murderer!? Bollocks. I was framed, I tell ye!",
TX_MS_BAL_020400_0180(0),"Tell me the truth, Miguel. I can't help you unless 
you do.",
TX_MS_BAL_020400_0190(0),".........Ye got me, Alfyn. I'm a rotten thief.",
TX_MS_BAL_020400_0200(0),"But hear me out—I had no choice! I needed the 
coin!",
TX_MS_BAL_020400_0210(0),Enough to take a man's life?,
TX_MS_BAL_020400_0220(0),Forgive me... I beg of ye...,
TX_MS_BAL_020400_0230(0),"I got three brats to feed back home. They'd go 
starvin' if not for me.",
TX_MS_BAL_020400_0240(0),"It weren't always like this, Alfyn. I used to be a 
mercenary, and a good one at that...",
TX_MS_BAL_020400_0250(0),"But things happened, and the work don't come 
like it used to. And so I... I...",
TX_MS_BAL_020400_0260(0),.........,
TX_MS_BAL_020400_0270(0),"Come clean with me, Alfyn. I'm dyin', ain't I? I 
know my body better'n anyone.",
TX_MS_BAL_020400_0280(0),Ye've got to help me... U-urgh... I beg o' you!,
TX_MS_BAL_020400_0290(0),"...Starting this moment, you're a new man.",
TX_MS_BAL_020400_0300(0),H-huh?,
TX_MS_BAL_020400_0310(0),"I'm saying that I'll help you—on one condition. 
No more thieving, hear?",
TX_MS_BAL_020400_0320(0),"Why...why, o' course! Ye have my word!",
TX_MS_BAL_020400_0330(0),"B-believe me, I feel worse than anyone 'bout the 
terrible deeds I've done!",
TX_MS_BAL_020400_0340(0),.........,
TX_MS_BAL_020400_0350(0),Alfyn...,
TX_MS_BAL_020400_0360(0),"Thief or no, I can't leave a man to suffer. That's 
just not who I am.",
TX_MS_BAL_020400_0370(0),"All right, Miguel. I trust you.",
TX_MS_BAL_020400_0380(0),"Hold tight, and I'll fix you up right as rain!",
TX_MS_BAL_020400_0390(0),"Thank ye, Alfyn... Yer too kind for a man like me...",
TX_MS_BAL_020400_0400(0),"And so Alfyn toiled until the wee hours
of the night, tending to Miguel's wounds
as best he could...",
TX_MS_BAL_020400_0410(0),"Until finally, in the end...",
TX_NA_BAL_020400_0000(0),tending to Miguel's wounds as best he could...,
TX_NA_BAL_020400_0010(0),,
TX_MS_BAL_0204A0_0000(0),.........,
TX_MS_BAL_0204A0_0010(0),"Shucks, must've been more tired than I thought.",
TX_MS_BAL_0204A0_0020(0),"Knowing Miguel's over the hump, I can finally 
breathe easy.",
TX_MS_BAL_0204A0_0030(0),"Speaking of the man... I wonder where's he run 
off to?",
TX_MS_BAL_020500_0000(0),"I said stand back, or I'll slit yer brat's scrawny 
throat!",
TX_MS_BAL_020500_0010(0),"N-no...not my Timothy! P-please, no!",
TX_MS_BAL_020500_0020(0),"Then ye know what to do, don't ye!? Hand over 
all ye've got!",
TX_MS_BAL_020500_0030(0),"I'll give you anything! Just wait for my husband 
to return, and—",
TX_MS_BAL_020500_0040(0),"Are ye daft, ye bloody whore!?",
TX_MS_BAL_020500_0050(0),"Ye think I have the luxury o' waitin' here all 
day!? Now hand it over before—",
TX_MS_BAL_020500_0060(0),...Bugger me.,
TX_MS_BAL_020500_0070(0),"Bring every leaf ye own to the Rivira Woods by 
sundown, else ye'll never see the brat again!",
TX_MS_BAL_020500_0080(0),N-no! My Timothy! Gods have mercy!,
TX_MS_BAL_020500_0090(0),Are you all right? What happened here!?,
TX_MS_BAL_0205A0_0000(0),Miguel...? It couldn't be...!,
TX_MS_BAL_0205A0_0010(0),"Oh, but it is! That terrible man took my poor 
Timothy!",
TX_MS_BAL_0205A0_0020(0),"Well, shucks...",
TX_MS_BAL_0205A0_0030(0),That rotten bastard!,
TX_MS_BAL_0205A0_0040(0),My poor boy... Whatever am I to do...?,
TX_MS_BAL_0205A0_0050(0),"You just wait here, ma'am. I'll go after your boy.",
TX_MS_BAL_0205A0_0060(0),Now which way did he go?,
TX_MS_BAL_0205A0_0070(0),H-he said to come to the woods...,
TX_MS_BAL_0205A0_0080(0),"The Rivira Woods, west of town...",
TX_MS_BAL_0205A0_0090(0),Got it. I'll have little Timmy back in no time!,
TX_MS_BAL_0205A0_0100(0),Miguel...,
TX_MS_BAL_0205A0_0110(0),I was a damn fool for trusting you...,
TX_MS_BAL_0205A0_0120(0),............,
TX_MS_BAL_020600_0000(0),Miguel!,
TX_MS_BAL_020600_0010(0),...Alfyn. Fancy meetin' you here.,
TX_MS_BAL_020600_0020(0),Oww...,
TX_MS_BAL_020600_0030(0),...!,
TX_MS_BAL_020600_0040(0),"Heh heh. The brat wouldn't shut up, so I stuck 
him one to give him somethin' to <span style=""italic"">really</> cry 
about.",
TX_MS_BAL_020600_0050(0),You low-down pile of filth...!,
TX_MS_BAL_020600_0060(0),Move aside and let me see the boy's wound!,
TX_MS_BAL_020600_0070(0),Not another bleedin' step!,
TX_MS_BAL_020600_0080(0),"As pleased as I'd be to see you fix up me golden 
goose...",
TX_MS_BAL_020600_0090(0),"Somethin' tells me yer just going t' up and sneak 
away with him.",
TX_MS_BAL_020600_0100(0),The boy could die!,
TX_MS_BAL_020600_0110(0),"And what of it if he does!? I've got four mouths 
to feed back at home!",
TX_MS_BAL_020600_0120(0),...I thought it was three.,
TX_MS_BAL_020600_0130(0),"Heh, whoops. I should learn to keep me stories 
straight.",
TX_MS_BAL_020600_0140(0),Heh heh heh...,
TX_MS_BAL_020600_0150(0),"Ye actually believed I had a bloody <span style=""italic"">family</>!? I 
don't even know where me next meal is comin' 
from!",
TX_MS_BAL_020600_0160(0),"Hah! Yer so soddin' gullible it almost moves me 
to tears!",
TX_MS_BAL_020600_0170(0),"But I owe ye one, Alfyn. Thanks to ye, I'm able 
to get back to ""honest"" work!",
TX_MS_BAL_020600_0180(0),Ahahaha!,
TX_MS_BAL_020600_0190(0),...I give.,
TX_MS_BAL_020600_0200(0),This is my fault for fixing you.,
TX_MS_BAL_020600_0205(0),"But that's why I'm gonna set things right...by my 
own hand!",
TX_MS_BAL_020600_0210(0),"Step aside, Miguel!",
TX_MS_BAL_020600_0220(0),"Sure that's smart, Alfyn? I stretch the truth 
from time to time, but I wasn't lyin' about bein' a 
mercenary.",
TX_MS_BAL_020600_0230(0),"Miguel Twinspears has killed a hundred men if 
he's killed a dozen. Soldiers, mind you, not 
mollycoddles totin' a bag full o' weeds.",
TX_MS_BAL_020600_0240(0),"None of yer potions or bandages will patch ye 
up when I'm done with ye! Gah!",
TX_MS_BAL_020700_0000(0),Gurkkkhhh...!,
TX_MS_BAL_020700_0010(0),The bleedin'... Not this...again...,
TX_MS_BAL_020700_0015(0),.........,
TX_MS_BAL_020700_0020(0),Are you okay!?,
TX_MS_BAL_020700_0030(0),U-unghhh...,
TX_MS_BAL_020700_0040(0),"Thank the gods, he's still breathing. Sit tight, 
now...",
TX_MS_BAL_020700_0050(0),That should do for now.,
TX_MS_BAL_020700_0060(0),"But there ain't no time to waste. Need to get 
him someplace dry and treat the wound 
properly!",
TX_NA_BAL_020800_0000(0),A few days later...,
TX_MS_BAL_020800_0000(0),A few days later—,
TX_MS_BAL_020800_0010(0),"Oh, Timothy! Bless me!",
TX_MS_BAL_020800_0020(0),"My dearest Timothy... I promise I'll never let you 
go. Ever, ever again...",
TX_MS_BAL_020800_0030(0),Mother...?,
TX_MS_BAL_020800_0035(0),"Yes? What is it, my boy?",
TX_MS_BAL_020800_0040(0),Who was that man who saved me?,
TX_MS_BAL_020800_0050(0),.........,
TX_MS_BAL_0208A0_0000(0),So you're leaving this place?,
TX_MS_BAL_0208A0_0010(0),"Those who were sick are now well. My work 
here is done.",
TX_MS_BAL_0208A0_0020(0),...Lemme ask you something.,
TX_MS_BAL_0208A0_0030(0),Make it quick.,
TX_MS_BAL_0208A0_0040(0),"By saving a robber's life, I put an innocent boy's 
in danger.",
TX_MS_BAL_0208A0_0050(0),"And in the end I gave in. Did what I had to...and 
bloodied my own hands.",
TX_MS_BAL_0208A0_0060(0),"If I had it to do over, what could I have done 
different?",
TX_MS_BAL_0208A0_0070(0),"Was I too naive, to do what I did?",
TX_MS_BAL_0208A0_0080(0),"My mind goes in circles, and I still can't find the 
answer.",
TX_MS_BAL_0208A0_0090(0),.........,
TX_MS_BAL_0208A0_0100(0),Life is nothing but a series of choices.,
TX_MS_BAL_0208A0_0110(0),"Our job's the same. We have to decide what's 
worth keeping, and what should be thrown 
away.",
TX_MS_BAL_0208A0_0120(0),You made a poor choice—it's that simple.,
TX_MS_BAL_0208A0_0130(0),......,
TX_MS_BAL_0208A0_0140(0),"There was a time when I was as indiscriminate 
as you.",
TX_MS_BAL_020900_0000(0),"It was ten years ago, when I started practicing 
my craft.",
TX_MS_BAL_020900_0010(0),I was living with my wife in a tiny village.,
TX_MS_BAL_020900_0020(0),"One day, a wanted criminal came to our home.",
TX_MS_BAL_020900_0030(0),"He had evaded his captors, but at great 
cost—his wounds were dire.",
TX_MS_BAL_020900_0040(0),"I knew what he was, and still I took him into my 
home and tended to him.",
TX_MS_BAL_020900_0050(0),"I believed—much like you do—that every life 
was worth saving.",
TX_MS_BAL_020900_0060(0),"With each passing day, his condition improved.",
TX_MS_BAL_020900_0065(0),"I was filled with pride for my skills, and joy for 
my patient's recovery.",
TX_MS_BAL_020900_0070(0),"Then one day, I went off into the woods to 
gather ingredients for a potion...",
TX_MS_BAL_020900_0080(0),"I returned to find my wife on the floor, 
unrecognizable...in a pool of her own blood.",
TX_MS_BAL_020900_0090(0),............,
TX_MS_BAL_020900_0100(0),I had no choice but to accept the truth.,
TX_MS_BAL_020900_0110(0),I saved the wrong life.,
TX_MS_BAL_020900_0120(0),"I left my village behind and wandered from 
town to town.",
TX_MS_BAL_020900_0130(0),"Ever since then, I treat only those I choose to 
treat.",
TX_MS_BAL_020900_0140(0),"And save only those lives that deserve to be 
saved.",
TX_MS_BAL_020900_0150(0),............,
TX_MS_BAL_020900_0160(0),"Those hands of yours can shape the 
world—think before you use them.",
TX_MS_BAL_020900_0170(0),"There was another who practiced his craft the 
way you do...",
TX_MS_BAL_020900_0180(0),I just don't know...,
TX_MS_BAL_020900_0190(0),I still don't have the answer.,
TX_MS_BAL_020900_0200(0),"What would <span style=""italic"">you</> have done?",
TX_MS_BAL_020900_0210(0),"If you're out there, can you send me some kind 
of message?",
TX_MS_BAL_020900_0220(0),Anything at all...,
TX_NA_BAL_029000_0000(0),"And so Alfyn left Saintsbridge behind,",
TX_NA_BAL_029000_0005(0),"his heart, once brimming with confidence,",
TX_NA_BAL_029000_0010(0),weighing heavy and hollow in his chest.,
TX_NA_BAL_029000_0020(0),,
TX_NA_BAL_029000_0030(0),"""Was I wrong to believe what I believed?""",
TX_NA_BAL_029000_0035(0),"""What would you have done?""",
TX_NA_BAL_029000_0040(0),"He called out to the man who once saved him, but to no avail.",
TX_NA_BAL_029000_0050(0),"His steps unsure, he set out for Orewell in the Cliftlands...",
TX_NA_BAL_030000_0000(0),– The Story So Far –,
TX_NA_BAL_030000_0010(0),"In Saintsbridge, Alfyn used his talents",
TX_NA_BAL_030000_0020(0),to save the life of a thief named Miguel.,
TX_NA_BAL_030000_0030(0),"But as soon as the man could walk again,",
TX_NA_BAL_030000_0035(0),he kidnapped and wounded an innocent boy.,
TX_NA_BAL_030000_0040(0),,
TX_NA_BAL_030000_0050(0),Was Alfyn wrong to believe what he believed?,
TX_NA_BAL_030000_0060(0),Was Ogen right? Are some lives truly not worth saving?,
TX_NA_BAL_030010_0000(0),Alfyn looked to the sky...,
TX_NA_BAL_030010_0010(0),,
TX_NA_BAL_030010_0020(0),"""Tell me...what would you have done?""",
TX_NA_BAL_030010_0025(0),,
TX_NA_BAL_030010_0030(0),...But there were no answers to be found.,
TX_NA_BAL_030010_0040(0),,
TX_NA_BAL_030010_0045(0),"And so, with self-doubt festering in his heart,",
TX_NA_BAL_030010_0050(0),Alfyn arrived in the town of Orewell.,
TX_MS_BAL_030000_000(0),,
TX_MS_BAL_030000_0001(0),You know...,
TX_MS_BAL_030000_0002(0),"I've come all this way, and I feel like I've found 
more questions than answers.",
TX_MS_BAL_030000_0003(0),"You listening up there? Still no sign for me, huh?",
TX_MS_BAL_030000_0004(0),......,
TX_MS_BAL_030000_0005(0),"I better snap out of it before a wrong step puts 
me at the bottom of this canyon.",
TX_MS_BAL_030000_0008(0),"Howdy, there. Why so glum?",
TX_MS_BAL_030000_0010(0),"Oh, woe is me! Me poor wife and kids are 
fightin' for their lives!",
TX_MS_BAL_030000_0015(0),"Why did this damned plague have to come to 
our poor village? Haven't we suffered enough?",
TX_MS_BAL_030000_0020(0),"That satchel of yours... I don't reckon you're an 
apothecary?",
TX_MS_BAL_030000_0030(0),"Reckon I am. And the plague you speak of is 
what brought me here.",
TX_MS_BAL_030000_0040(0),"Oh, thank the heavens! For once, the gods smile 
upon us!",
TX_MS_BAL_030000_0050(0),"Just show me to my patients. I'll do... Well, I'll do 
the best I can.",
TX_MS_BAL_030000_0060(0),"Oh, thank you! Pray follow me.",
TX_MS_BAL_030000_0070(0),"Beg pardon if I'm just imagining things, 
friend...but is something the matter?",
TX_MS_BAL_030000_0080(0),You're looking awful glum yourself.,
TX_MS_BAL_030000_0090(0),"H-hm? Oh, it's nothing. Nothing at all! Now, we 
should hurry.",
TX_MS_BAL_030000_0100(0),(Yikes... I can't let them see me brooding.),
TX_MS_BAL_030000_0110(0),"(At any rate, I have a job to do.)",
TX_MS_BAL_0300A0_0000(0),"(Gadzooks, just look at them all...)",
TX_MS_BAL_0300A0_0010(0),...I'm coming in.,
TX_MS_BAL_0300A0_0020(0),"Wait, that's—!",
TX_MS_BAL_0300A0_0030(0),"Before I begin the treatment, I would know a 
few things about you.",
TX_MS_BAL_0300A0_0040(0),That'll do. Sorry to pry.,
TX_MS_BAL_0300A0_0050(0),"Now, let's see what we can do about your 
cough.",
TX_MS_BAL_0300A0_0060(0),"Oh, thank you, Mister, uh...?",
TX_MS_BAL_0300A0_0070(0),Name's Ogen. I'm a traveling apothecary of sorts.,
TX_MS_BAL_0300A0_0075(0),"A little bird told me your village was in rough 
shape, so here I am.",
TX_MS_BAL_0300A0_0080(0),"Not one, but <span style=""italic"">two</> apothecaries come to our 
humble home?",
TX_MS_BAL_0300A0_0090(0),Mayhap the Flame shines bright upon us yet.,
TX_MS_BAL_0300A0_0100(0),How can we ever repay you...?,
TX_MS_BAL_0300A0_0110(0),Think nothing of—!,
TX_MS_BAL_0300A0_0120(0),Forgive me.,
TX_MS_BAL_0300A0_0130(0),"Thought your hands were steadier than that, 
old man.",
TX_MS_BAL_0300A0_0140(0),You again.,
TX_MS_BAL_0300A0_0150(0),"We keep meeting, eh?",
TX_MS_BAL_0300A0_0160(0),"You again? Figured you'd have given up and 
gone home already.",
TX_MS_BAL_0300A0_0170(0),"But it seems you're made of stronger stuff than 
that.",
TX_MS_BAL_0300A0_0180(0),Hah! Damn right I am!,
TX_MS_BAL_0300A0_0190(0),"Take away my medicine and dogged grit, and 
there'd be nothing left! Save for a love for a 
good drink.",
TX_MS_BAL_0300A0_0200(0),Heh... If you say so.,
TX_MS_BAL_0300A0_0210(0),"Anyhow, what with all the patients needing 
tending, it's good to have you around.",
TX_MS_BAL_0300A0_0220(0),"What say we team up? Two sets of hands are 
better than one, eh?",
TX_MS_BAL_0300A0_0230(0),"Thanks, but no thanks. I always work alone.",
TX_MS_BAL_0300A0_0240(0),"How did I know you'd say that? As you like, 
then. I'll do the same.",
TX_MS_BAL_0300B0_0000(0),...Phew! That takes care of everyone.,
TX_MS_BAL_0300B0_0010(0),"...And I daresay I've worked up quite a thirst. 
Think I'll hit the tavern. See you around, Ogen.",
TX_MS_BAL_0300B0_0020(0),............,
TX_MS_BAL_0300B0_0030(0),"The fellow gave you some medicine just now, 
yes?",
TX_MS_BAL_0300B0_0040(0),"Thanks be to the Flame, he most certainly did!",
TX_MS_BAL_0300B0_0050(0),Let me see it. It'll only take a moment.,
TX_MS_BAL_0300B0_0060(0),.........,
TX_MS_BAL_030100_0000(0),"A flagon of your strongest, my good man!",
TX_MS_BAL_030100_0010(0),"Somethin' eatin' away at you, friend?",
TX_MS_BAL_030100_0020(0),"...Shucks, is it that obvious?",
TX_MS_BAL_030100_0030(0),Might as well be written on your face.,
TX_MS_BAL_030100_0040(0),"Heh, it's nothing. Just, er...a lost love. One I'm 
already in the midst of forgetting.",
TX_MS_BAL_030100_0050(0),"If you're trying to win me over, you're goin' to 
have to try harder than that.",
TX_MS_BAL_030100_0060(0),...And there she goes.,
TX_MS_BAL_030100_0070(0),"Lying isn't your strong suit, is it?",
TX_MS_BAL_030100_0080(0),"So I'm not the only one who needed a stiff one. 
Long day?",
TX_MS_BAL_030100_0090(0),"Heed my words, boy. Tell too many lies—even 
little white ones—and one day you'll forget 
what the truth is.",
TX_MS_BAL_030100_0100(0),"Heh, thanks for the diagnosis.",
TX_MS_BAL_030100_0110(0),"I saw the medicine you gave the villagers back 
there.",
TX_MS_BAL_030100_0120(0),"Sloppier than before. Almost as if your heart 
wasn't in it.",
TX_MS_BAL_030100_0130(0),"Nothing gets past you, does it?",
TX_MS_BAL_030100_0140(0),"To tell the truth, all this time I've been thinking...",
TX_MS_BAL_030100_0150(0),"Who—<span style=""italic"">what</> am I really doing this for?",
TX_MS_BAL_030100_0160(0),"And these days...I just don't know. I can't find an 
answer.",
TX_MS_BAL_030100_0170(0),"...Nor I. And I wager I've been searching for a 
fair bit longer.",
TX_MS_BAL_030100_0180(0),Heh. You don't say...,
TX_MS_BAL_030100_0190(0),"...Hey. Is it me, or are your hands shaking?",
TX_MS_BAL_030100_0200(0),...I think you've had one ale too many.,
TX_MS_BAL_030100_0210(0),............,
TX_MS_BAL_030100_0220(0),"We're both exhausted, I'm sure. Get a good 
night's sleep.",
TX_MS_BAL_030100_0230(0),...Right.,
TX_MS_BAL_030100_0240(0),There are no answers...not for me.,
TX_MS_BAL_0301A0_0000(0),Alfyn! Alfyn!,
TX_MS_BAL_0301A0_0010(0),Heya there! What can I do you for?,
TX_MS_BAL_0301A0_0020(0),Me fever...it's gettin' worse by the hour...,
TX_MS_BAL_0301A0_0030(0),"Ogen was taking care of you, wasn't he? Could 
he have botched the dose...?",
TX_MS_BAL_0301A0_0040(0),"Haha, perish the thought! Why, Sir Ogen's a 
thousand times the apothecary you'll ever be!",
TX_MS_BAL_0301A0_0050(0),"Why, you—! If you're so godsdarned fond of 
that old grump...",
TX_MS_BAL_0301A0_0060(0),"I jest, I jest! Please, sir, I beg your help.",
TX_MS_BAL_0301A0_0070(0),Master Ogen's worn too thin to impose...,
TX_MS_BAL_0301A0_0080(0),Worn thin?,
TX_MS_BAL_0301A0_0090(0),"Why, just today he must have dropped his tools 
some twenty-odd times.",
TX_MS_BAL_0301A0_0100(0),"Later, he started coughing something terrible, 
and then he just...wandered away.",
TX_MS_BAL_0301A0_0110(0),That doesn't sound right...,
TX_MS_BAL_0301A0_0120(0),"What with all the patients he's been seeing, no 
wonder he's tired and all.",
TX_MS_BAL_0301A0_0130(0),............,
TX_MS_BAL_0301B0_0000(0),Unghhh...,
TX_MS_BAL_0301B0_0010(0),"Melyssa... P-please... Please, forgive me...!",
TX_MS_BAL_0301B0_0020(0),...Gah!,
TX_MS_BAL_0301B0_0030(0),............,
TX_MS_BAL_0301B0_0040(0),Always the same dream...,
TX_MS_BAL_0301B0_0050(0),............,
TX_MS_BAL_0301B0_0060(0),Koff koff koff koff...KOFF!,
TX_MS_BAL_0301B0_0063(0),Hrk...!,
TX_MS_BAL_0301B0_0067(0),...............,
TX_MS_BAL_0301B0_0070(0),No rest for the weary... My patients are waiting.,
TX_MS_BAL_0301C0_0000(0),"(I should walk around town and see if anyone 
else needs my help.)",
TX_MS_BAL_030200_0000(0),...Hm? Is that Ogen?,
TX_MS_BAL_030200_0010(0),"You saved my life, traveler. How can I ever 
repay you?",
TX_MS_BAL_030200_0020(0),"Just doing my job. And with that, I'll be on my 
way.",
TX_MS_BAL_030200_0030(0),"Not so fast, old man!",
TX_MS_BAL_030200_0040(0),...You again.,
TX_MS_BAL_030200_0050(0),"What's this I hear about you dropping your 
tools and hacking all over your patients?",
TX_MS_BAL_030200_0060(0),"Not one for tact, are you?",
TX_MS_BAL_030200_0070(0),What's the matter? Got a bad case of the runs?,
TX_MS_BAL_030200_0080(0),"...Even if I did, it'd be none of your concern.",
TX_MS_BAL_030200_0090(0),"Right, right, whatever. Why don't I take just a 
quick look?",
TX_MS_BAL_030200_0100(0),Why don't you just mind your own business?,
TX_MS_BAL_030200_0110(0),"Come on, old man. Believe it or not, I'm worried 
about you.",
TX_MS_BAL_030200_0120(0),"How touching. But look: I know my body as well 
as—",
TX_MS_BAL_030200_0130(0),Koff koff...KOFF!,
TX_MS_BAL_030200_0140(0),Good grief!,
TX_MS_BAL_030200_0150(0),"You're getting a checkup whether you like it or 
not!",
TX_MS_BAL_030200_0160(0),...Keep your bloody hands off me.,
TX_MS_BAL_030200_0170(0),...!,
TX_MS_BAL_030200_0180(0),"I told you, I'm perfectly aware of what's 
happening to my—",
TX_MS_BAL_030200_0190(0),...Hrrrkkk!!!,
TX_MS_BAL_030200_0200(0),"So you knew you were about to hawk up all 
that blood, eh?",
TX_MS_BAL_030200_0210(0),.........,
TX_MS_BAL_030200_0220(0),"You're sicker than a dog, and I'd be one sorry 
apothecary to let you walk away untreated.",
TX_MS_BAL_030200_0230(0),"Now be a good patient, hear?",
TX_MS_BAL_030200_0240(0),......,
TX_MS_BAL_030200_0250(0),"Go ahead and treat me, then...if you can.",
TX_MS_BAL_030200_0255(0),"You still don't trust me, you son of a...",
TX_MS_BAL_030200_0260(0),......!,
TX_MS_BAL_030200_0270(0),Hells and tarnation...!,
TX_MS_BAL_030200_0280(0),............,
TX_MS_BAL_030200_0290(0),You're falling apart inside and out...,
TX_MS_BAL_030200_0300(0),"Your forehead's nigh on fire! And what in blazes 
is this horrible purple rash...?",
TX_MS_BAL_030200_0310(0),"It's a miracle you're even standing... How could 
you let yourself get in this state?",
TX_MS_BAL_030200_0320(0),.........,
TX_MS_BAL_030200_0330(0),"Don't you get it!? If you don't treat this, you're 
going to die!",
TX_MS_BAL_030200_0340(0),Tell me something I don't know.,
TX_MS_BAL_030200_0350(0),"If you knew, then why...?",
TX_MS_BAL_030200_0360(0),It's none of your concern.,
TX_MS_BAL_030200_0370(0),"Even if I told you, what would you be able to do 
about it?",
TX_MS_BAL_030200_0380(0),"...Nothing, that's what.",
TX_MS_BAL_030200_0390(0),............,
TX_MS_BAL_030200_0400(0),"Forget about me, Alfyn. For both our sakes.",
TX_MS_BAL_030200_0410(0),.........,
TX_MS_BAL_0302A0_0000(0),"Ogen was muttering the name ""Melyssa""? Maybe 
mentioning that will get the old man talking...",
TX_MS_BAL_0302B0_0000(0),...,
TX_MS_BAL_0302C0_0000(0),"<span style=""italic"">Someone</> around here must know something 
about Ogen...",
TX_MS_BAL_030300_0000(0),"Melyssa... Damn it, how do you know her name!?",
TX_MS_BAL_030300_0010(0),............,
